group,area,halls_name,country,cinema,projection_material,etime,director,show_time,length,film_medium,weekday,date,film2,film1,show_type,resolving_power,id,co_production_country,stime
SIFF纪录,,2号厅,马其顿,上海大光明电影院,,11:56,"塔玛拉·科特夫斯卡



柳博米尔·史蒂凡诺夫",1560565800,86min,彩色,星期六,6月15日,HONEYLAND,蜂蜜之地,0,,7192,,10:30
SIFF纪录,,2号厅,以色列,上海大光明电影院,,17:08,柯比·法拉杰,1560757500,83min,彩色,星期一,6月17日,PRIVATE ALBUM,私人相册,0,,5476,,15:45
SIFF纪录,,2号厅,意大利,上海大光明电影院,,22:02,"大卫·帕伦蒂 



克劳迪奥·卡内帕",1560775500,77min,彩色,星期一,6月17日,IL SINDACO: ITALIAN POLITICS 4 DUMMIES,市长竞选：意大利政治全知道,1,,5837,,20:45
SIFF纪录,,2号厅,匈牙利,上海大光明电影院,,11:59,阿哈帕德·博格丹,1560825000,89min,黑白,星期二,6月18日,GHETTO BALBOA,贫民窟里的拳击少年,1,,6529,,10:30
SIFF纪录,,2号厅,芬兰,上海大光明电影院,,14:42,丽塔·胡赫塔南,1560835800,72min,彩色,星期二,6月18日,GODS OF MOLENBEEK,莫伦贝克之神,0,,5544,,13:30
SIFF纪录,,2号厅,中国,上海大光明电影院,,20:00,陈苗,1561026600,90min,彩色,星期四,6月20日,DAUGHTER OF SHANGHAI,上海的女儿,0,,7099,,18:30
SIFF纪录,,2号厅,美国,上海大光明电影院,,09:48,"露丝·罗森布拉特



玛丽昂·利普舒茨",1561249800,78min,彩色,星期日,6月23日,BEIBEI,怀胎不遇,0,,4847,,08:30
SIFF纪录,,2号厅,捷克共和国,上海大光明电影院,,22:03,海伦娜·特雷斯提寇娃，雅库布·海纳,1561293900,78min,彩色+黑白,星期日,6月23日,FORMAN VS. FORMAN,福尔曼谈福尔曼,0,,6396,法国,20:45
SIFF纪录,,6号厅,以色列,上海兰生典尚影院,,19:55,邵什·施拉姆，茜拉·梅德里娅,1560853800,85min,彩色,星期二,6月18日,LEFTOVER WOMEN,剩女,"2,0",,8860,,18:30
SIFF纪录,,3号厅,瑞士,上海科技影城,,17:11,范妮·博宁,1560757500,86min,彩色,星期一,6月17日,THE JOURNEY – A STORY OF LOVE,永远与永恒,0,,6168,,15:45
SIFF纪录,,3号厅,美国,上海科技影城,,20:05,亚历山德里娅·庞巴赫,1560767400,95min,彩色,星期一,6月17日,ON HER SHOULDERS,她的使命,0,,5472,,18:30
SIFF纪录,,3号厅,美国,上海科技影城,,19:46,约翰·卡斯比,1561199400,76min,彩色,星期六,6月22日,WHEN LAMBS BECOME LIONS,狩与猎之间,0,,6441,,18:30
SIFF纪录,,3号厅,美国,上海科技影城,,17:24,纳撒尼尔 ·康,1561275900,99min,彩色,星期日,6月23日,THE PRICE OF EVERYTHING ,万物有价,1,,4707,,15:45
SIFF纪录,,3号厅,美国,上海科技影城,,19:51,卢克·洛伦岑,1561285800,81min,彩色,星期日,6月23日,MIDNIGHT FAMILY (4K),午夜急救之家 (4K),0,4K,5470,墨西哥,18:30
SIFF纪录,,3号厅,英国,上海大光明电影院,,10:08,亚历克斯·霍尔姆斯,1560558600,98min,彩色,星期六,6月15日,MAIDEN,女挽狂澜,0,,6430,,08:30
SIFF纪录,,3号厅,芬兰,上海大光明电影院,,11:57,托尼斯拉夫·赫里斯托夫,1560565800,87min,彩色,星期六,6月15日,THE MAGIC LIFE OF V,她的V力人生,0,,5543,,10:30
SIFF纪录,,3号厅,以色列,上海大光明电影院,,22:10,邵什·施拉姆，茜拉·梅德里娅,1560602700,85min,彩色,星期六,6月15日,LEFTOVER WOMEN,剩女,0,,8860,,20:45
SIFF纪录,,3号厅,法国,上海大光明电影院,,20:00,苏哈伊布·加斯梅尔巴里,1560940200,90min,彩色,星期三,6月19日,TALKING ABOUT TREES,与树对谈,1,,8644,,18:30
SIFF纪录,,3号厅,意大利,上海大光明电影院,,17:20,贝尼安米·巴雷斯,1561103100,95min,彩色,星期五,6月21日,THE DISAPPEARANCE OF MY MOTHER,我母亲的消失,0,,6122,,15:45
SIFF纪录,,3号厅,美国,上海大光明电影院,,22:20,亚历山德里娅·庞巴赫,1561121100,95min,彩色,星期五,6月21日,ON HER SHOULDERS,她的使命,0,,5472,,20:45
SIFF纪录,,3号厅,美国,上海大光明电影院,,20:09,"朱莉·科昂



贝齐·韦斯特",1561199400,99min,彩色,星期六,6月22日,RBG,女大法官金斯伯格,0,,4695,,18:30
SIFF纪录,,3号厅,德国,上海大光明电影院,,22:21,雅瑟敏·萨穆德里,1561293900,96min,彩色,星期日,6月23日,THE NIGHT OF ALL NIGHTS,众夜之夜,0,,5407,,20:45
SIFF纪录,,2号LED厅,意大利,万达影城（五角场万达广场店）,,17:02,"大卫·帕伦蒂 



克劳迪奥·卡内帕",1560671100,77min,彩色,星期日,6月16日,IL SINDACO: ITALIAN POLITICS 4 DUMMIES,市长竞选：意大利政治全知道,0,,5837,,15:45
SIFF纪录,,2号LED厅,美国,万达影城（五角场万达广场店）,,19:51,卢克·洛伦岑,1560940200,81min,彩色,星期三,6月19日,MIDNIGHT FAMILY (4K),午夜急救之家 (4K),0,4K,5470,墨西哥,18:30
SIFF纪录,,2号厅,美国,上海开元地中海影城,,17:24,"朱莉·科昂



贝齐·韦斯特",1561275900,99min,彩色,星期日,6月23日,RBG,女大法官金斯伯格,0,,4695,,15:45
SIFF纪录,,8号厅,美国,CGV影城（白玉兰广场IMAX店）,,17:03,"露丝·罗森布拉特



玛丽昂·利普舒茨",1560671100,78min,彩色,星期日,6月16日,BEIBEI,怀胎不遇,0,,4847,,15:45
SIFF纪录,,8号厅,芬兰,CGV影城（白玉兰广场IMAX店）,,16:57,丽塔·胡赫塔南,1561103100,72min,彩色,星期五,6月21日,GODS OF MOLENBEEK,莫伦贝克之神,0,,5544,,15:45
SIFF纪录,,4号厅,美国,天山电影院-虹桥艺术中心旗舰店,,11:51,卢克·洛伦岑,1560565800,81min,彩色,星期六,6月15日,MIDNIGHT FAMILY (4K),午夜急救之家 (4K),0,4K,5470,墨西哥,10:30
SIFF纪录,,4号厅,保加利亚,天山电影院-虹桥艺术中心旗舰店,,14:47,格奥尔吉·保达诺夫，鲍里斯·米斯耶可夫,1560576600,77min,彩色+黑白,星期六,6月15日,PALACE FOR THE PEOPLE,人民的圣殿,0,,5521,,13:30
SIFF纪录,,4号厅,美国,天山电影院-虹桥艺术中心旗舰店,,12:05,亚历山德里娅·庞巴赫,1560911400,95min,彩色,星期三,6月19日,ON HER SHOULDERS,她的使命,0,,5472,,10:30
SIFF纪录,,10号厅,意大利,万达影城（宝山万达广场店）,,14:47,"大卫·帕伦蒂 



克劳迪奥·卡内帕",1560576600,77min,彩色,星期六,6月15日,IL SINDACO: ITALIAN POLITICS 4 DUMMIES,市长竞选：意大利政治全知道,0,,5837,,13:30
SIFF纪录,,10号厅,美国,万达影城（宝山万达广场店）,,17:42,詹姆斯·朗利,1560584700,117min,彩色,星期六,6月15日,ANGELS ARE MADE OF LIGHT (4K),天使之光 (4K),0,4K,7300,,15:45
SIFF纪录,,6号厅,中国,天山电影院-虹桥艺术中心旗舰店,,19:51,孙扬，江松长,1560594600,81min,彩色,星期六,6月15日,OUR TIME MACHINE,时光机,"2,0",,7362,,18:30
SIFF纪录,,6号厅,德国,天山电影院-虹桥艺术中心旗舰店,,17:21,雅瑟敏·萨穆德里,1560671100,96min,彩色,星期日,6月16日,THE NIGHT OF ALL NIGHTS,众夜之夜,0,,5407,,15:45
SIFF纪录,,6号厅,乌克兰,天山电影院-虹桥艺术中心旗舰店,,22:01,瓦迪姆·尤柯夫,1560689100,76min,彩色,星期日,6月16日,MY FATHER IS MY MOTHER'S BROTHER,我的爸妈是兄妹,0,,5626,,20:45
SIFF纪录,,6号厅,意大利,天山电影院-虹桥艺术中心旗舰店,,17:20,贝尼安米·巴雷斯,1560757500,95min,彩色,星期一,6月17日,THE DISAPPEARANCE OF MY MOTHER,我母亲的消失,0,,6122,,15:45
SIFF纪录,,6号厅,瑞士,天山电影院-虹桥艺术中心旗舰店,,14:56,范妮·博宁,1560835800,86min,彩色,星期二,6月18日,THE JOURNEY – A STORY OF LOVE,永远与永恒,0,,6168,,13:30
SIFF纪录,,6号厅,德国,天山电影院-虹桥艺术中心旗舰店,,17:20,斯蒂凡·西克,1560930300,95min,彩色,星期三,6月19日,THE INNER LIGHT,内心之光,0,,6132,,15:45
SIFF纪录,,6号厅,芬兰,天山电影院-虹桥艺术中心旗舰店,,17:12,托尼斯拉夫·赫里斯托夫,1561103100,87min,彩色,星期五,6月21日,THE MAGIC LIFE OF V,她的V力人生,0,,5543,,15:45
SIFF纪录,,6号厅,日本,天山电影院-虹桥艺术中心旗舰店,,17:41,小松莊一郎,1561275900,116min,彩色,星期日,6月23日,FUZJKO A PIANIST OF SILENCE & SOLITUDE ,藤子海敏的时间,0,,5889,,15:45
SIFF纪录,,6号厅,匈牙利,天山电影院-虹桥艺术中心旗舰店,,19:59,阿哈帕德·博格丹,1561285800,89min,黑白,星期日,6月23日,GHETTO BALBOA,贫民窟里的拳击少年,0,,6529,,18:30
SIFF纪录,,1号厅,匈牙利,SFC上影影城（美罗城店）,,11:59,阿哈帕德·博格丹,1560652200,89min,黑白,星期日,6月16日,GHETTO BALBOA,贫民窟里的拳击少年,0,,6529,,10:30
SIFF纪录,,1号厅,捷克共和国,SFC上影影城（美罗城店）,,22:03,海伦娜·特雷斯提寇娃，雅库布·海纳,1561034700,78min,彩色+黑白,星期四,6月20日,FORMAN VS. FORMAN,福尔曼谈福尔曼,0,,6396,法国,20:45
SIFF纪录,,1号厅,英国,SFC上影影城（美罗城店）,,12:08,亚历克斯·霍尔姆斯,1561170600,98min,彩色,星期六,6月22日,MAIDEN,女挽狂澜,0,,6430,,10:30
SIFF纪录,,1号厅,意大利,SFC上影影城（美罗城店）,,11:47,"大卫·帕伦蒂 



克劳迪奥·卡内帕",1561257000,77min,彩色,星期日,6月23日,IL SINDACO: ITALIAN POLITICS 4 DUMMIES,市长竞选：意大利政治全知道,0,,5837,,10:30
SIFF纪录,,1号厅,美国,SFC上影影城（美罗城店）,,22:01,约翰·卡斯比,1561293900,76min,彩色,星期日,6月23日,WHEN LAMBS BECOME LIONS,狩与猎之间,0,,6441,,20:45
SIFF纪录,,5号厅,以色列,华士达影城（徐汇店）,,19:55,邵什·施拉姆，茜拉·梅德里娅,1560681000,85min,彩色,星期日,6月16日,LEFTOVER WOMEN,剩女,0,,8860,,18:30
SIFF纪录,,5号厅,美国,华士达影城（徐汇店）,,20:09,纳撒尼尔 ·康,1561026600,99min,彩色,星期四,6月20日,THE PRICE OF EVERYTHING ,万物有价,0,,4707,,18:30
SIFF纪录,,6号厅,日本,上海百丽宫影城（环贸iapm店）,,22:41,小松莊一郎,1560689100,116min,彩色,星期日,6月16日,FUZJKO A PIANIST OF SILENCE & SOLITUDE ,藤子海敏的时间,0,,5889,,20:45
SIFF纪录,,6号厅,捷克共和国,上海百丽宫影城（环贸iapm店）,,22:03,海伦娜·特雷斯提寇娃，雅库布·海纳,1560948300,78min,彩色+黑白,星期三,6月19日,FORMAN VS. FORMAN,福尔曼谈福尔曼,0,,6396,法国,20:45
SIFF纪录,,1号厅,日本,上海星光影城（亚新旗舰店）,,17:41,小松莊一郎,1560584700,116min,彩色,星期六,6月15日,FUZJKO A PIANIST OF SILENCE & SOLITUDE ,藤子海敏的时间,0,,5889,,15:45
SIFF纪录,,7号厅,英国,AMG海上国际影城环球港店,,20:08,亚历克斯·霍尔姆斯,1560767400,98min,彩色,星期一,6月17日,MAIDEN,女挽狂澜,0,,6430,,18:30
SIFF纪录,,SUPER CINEMA,美国,华谊兄弟电影中心上海大悦城店,,17:06,卢克·洛伦岑,1560671100,81min,彩色,星期日,6月16日,MIDNIGHT FAMILY (4K),午夜急救之家 (4K),0,4K,5470,墨西哥,15:45
SIFF纪录,,SUPER CINEMA,美国,华谊兄弟电影中心上海大悦城店,,22:42,詹姆斯·朗利,1561293900,117min,彩色,星期日,6月23日,ANGELS ARE MADE OF LIGHT (4K),天使之光 (4K),0,4K,7300,,20:45
SIFF纪录,,2号厅,德国,SFC上影百联影城（八佰伴IMAX店）,,12:06,雅瑟敏·萨穆德里,1560565800,96min,彩色,星期六,6月15日,THE NIGHT OF ALL NIGHTS,众夜之夜,0,,5407,,10:30
SIFF纪录,,2号厅,以色列,SFC上影百联影城（八佰伴IMAX店）,,14:53,柯比·法拉杰,1561181400,83min,彩色,星期六,6月22日,PRIVATE ALBUM,私人相册,0,,5476,,13:30
SIFF纪录,,2号厅,英国,SFC上影百联影城（八佰伴IMAX店）,,15:08,亚历克斯·霍尔姆斯,1561267800,98min,彩色,星期日,6月23日,MAIDEN,女挽狂澜,0,,6430,,13:30
SIFF纪录,,5号厅,英国,保利国际影城上海世博店,,20:10,克里斯·马丁 ,1560940200,100min,彩色,星期三,6月19日,UNDER THE WIRE,火线之下,0,,6438,,18:30
SIFF纪录,,LUXE厅,马其顿,上海百丽宫影城（陆家嘴中心店）,,14:56,"塔玛拉·科特夫斯卡



柳博米尔·史蒂凡诺夫",1560663000,86min,彩色,星期日,6月16日,HONEYLAND,蜂蜜之地,0,,7192,,13:30
SIFF纪录,,LUXE厅,美国,上海百丽宫影城（陆家嘴中心店）,,17:42,詹姆斯·朗利,1560671100,117min,彩色,星期日,6月16日,ANGELS ARE MADE OF LIGHT (4K),天使之光 (4K),0,4K,7300,,15:45
SIFF纪录,,4号厅,德国,上海百美汇影城（静安嘉里中心店）,,15:06,雅瑟敏·萨穆德里,1560835800,96min,彩色,星期二,6月18日,THE NIGHT OF ALL NIGHTS,众夜之夜,0,,5407,,13:30
SIFF纪录,,4号厅,匈牙利,上海百美汇影城（静安嘉里中心店）,,14:59,阿哈帕德·博格丹,1560922200,89min,黑白,星期三,6月19日,GHETTO BALBOA,贫民窟里的拳击少年,0,,6529,,13:30
SIFF纪录,,4号厅,乌克兰,上海百美汇影城（静安嘉里中心店）,,17:01,瓦迪姆·尤柯夫,1561016700,76min,彩色,星期四,6月20日,MY FATHER IS MY MOTHER'S BROTHER,我的爸妈是兄妹,0,,5626,,15:45
SIFF纪录,,4号厅,德国,上海百美汇影城（静安嘉里中心店）,,12:05,斯蒂凡·西克,1561170600,95min,彩色,星期六,6月22日,THE INNER LIGHT,内心之光,0,,6132,,10:30
SIFF纪录,,4号厅,法国,上海百美汇影城（静安嘉里中心店）,,15:00,苏哈伊布·加斯梅尔巴里,1561181400,90min,彩色,星期六,6月22日,TALKING ABOUT TREES,与树对谈,1,,8644,,13:30
SIFF纪录,,4号厅,意大利,上海百美汇影城（静安嘉里中心店）,,17:20,贝尼安米·巴雷斯,1561189500,95min,彩色,星期六,6月22日,THE DISAPPEARANCE OF MY MOTHER,我母亲的消失,"0,2",,6122,,15:45
SIFF动画,,LUXE巨幕厅,波兰,上海百丽宫影城（万象城店）,,11:54,劳尔·德拉富恩特,1561170600,84min,彩色,星期六,6月22日,ANOTHER DAY OF LIFE,人生的另一天,0,,8973,,10:30
SIFF动画,,LUXE巨幕厅,波兰,上海百丽宫影城（万象城店）,,19:54,劳尔·德拉富恩特,1561285800,84min,彩色,星期日,6月23日,ANOTHER DAY OF LIFE,人生的另一天,0,,8973,,18:30
SIFF动画,,东方巨幕厅,中国,SFC上海影城,,12:23,万籁鸣 ,1560565800,113min,彩色,星期六,6月15日,UPROAR IN HEAVEN,大闹天宫,0,,8700,,10:30
SIFF动画,,东方巨幕厅,日本,SFC上海影城,,15:26,原惠一,1560835800,116min,彩色,星期二,6月18日,THE WONDERLAND,生日乐园,0,,8689,,13:30
SIFF动画,,东方巨幕厅,日本,SFC上海影城,,17:50,大友克洋,1560843900,125min,彩色,星期二,6月18日,AKIRA,阿基拉,0,,4833,,15:45
SIFF动画,,东方巨幕厅,日本,SFC上海影城,,14:38,庵野秀明,1560922200,68min,彩色,星期三,6月19日,EVANGELION: DEATH TRUE(2),新世纪福音战士剧场版：DEATH TRUE(2),0,,4828,,13:30
SIFF动画,,东方巨幕厅,日本,SFC上海影城,,17:12,"庵野秀明, 鹤卷和哉",1560930300,87min,彩色,星期三,6月19日,THE END OF EVANGELION,新世纪福音战士剧场版：Air/真心为你,0,,4829,,15:45
SIFF动画,,东方巨幕厅,日本,SFC上海影城,,14:38,庵野秀明,1561095000,68min,彩色,星期五,6月21日,EVANGELION: DEATH TRUE(2),新世纪福音战士剧场版：DEATH TRUE(2),0,,4828,,13:30
SIFF动画,,东方巨幕厅,日本,SFC上海影城,,17:12,"庵野秀明, 鹤卷和哉",1561103100,87min,彩色,星期五,6月21日,THE END OF EVANGELION,新世纪福音战士剧场版：Air/真心为你,0,,4829,,15:45
SIFF动画,,2号厅,日本,SFC上海影城,,10:14,安彦良和,1560558600,104min,彩色,星期六,6月15日,VENUS WARS ,金星战记,0,,7340,,08:30
SIFF动画,,2号厅,日本,SFC上海影城,,11:46,薮下泰司,1560911400,76min,彩色,星期三,6月19日,THE WHITE SNAKE ENCHANTRESS,白蛇传,0,,4834,,10:30
SIFF动画,,3号厅,俄罗斯,上海UA梅龙镇广场电影城,,14:57,"阿列克谢·特斯蒂斯林, 刘凌峰",1560663000,87min,彩色,星期日,6月16日,THE SNOW QUEEN: MIRRORLANDS,冰雪女王4：魔镜世界,0,,6394,,13:30
SIFF动画,,1号厅,墨西哥,上海百美汇影城（静安嘉里中心店）,,11:54,卡洛斯·古铁雷斯·梅德拉诺,1560652200,84min,彩色,星期日,6月16日,SALMA'S BIG WISH,萨尔玛的夙愿,0,,8422,,10:30
SIFF动画,,LUXE巨幕厅,西班牙,上海百丽宫影城（协信店）,,14:50,萨尔瓦多·西姆,1560576600,80min,彩色,星期六,6月15日,BUÑUEL IN THE LABYRINTH OF THE TURTLES,布努埃尔之神龟迷宫,0,,6051,,13:30
SIFF动画,,7号厅,中国,SFC上海影城,3D,17:31,刘阔,1560671100,106min,彩色,星期日,6月16日,THE WIND GUARDIANS (3D),风语咒 (3D),0,,4577,,15:45
SIFF动画,,7号厅,中国,SFC上海影城,3D,12:16,刘阔,1561170600,106min,彩色,星期六,6月22日,THE WIND GUARDIANS (3D),风语咒 (3D),0,,4577,,10:30
SIFF动画,,观众厅,日本,上海美琪大戏院,,22:50,大友克洋,1560689100,125min,彩色,星期日,6月16日,AKIRA,阿基拉,0,,4833,,20:45
SIFF动画,,5号厅,波兰,万达影城（金山万达广场店）,,19:54,劳尔·德拉富恩特,1561285800,84min,彩色,星期日,6月23日,ANOTHER DAY OF LIFE,人生的另一天,0,,8973,,18:30
SIFF动画,,3号厅,日本,嘉定影剧院,,14:46,米林宏昌 百瀬義行 山下明彦,1560576600,76min,彩色,星期六,6月15日,"MODEST HEROES - PONOC SHORT FILMS THEATRE, VOLUME 1 ",普乐卡短片剧场第一卷：谦虚的英雄,0,,6723,,13:30
SIFF动画,,3号厅,日本,嘉定影剧院,,15:14,安彦良和,1561181400,104min,彩色,星期六,6月22日,VENUS WARS ,金星战记,0,,7340,,13:30
SIFF动画,,3号厅,日本,嘉定影剧院,,17:50,大友克洋,1561189500,125min,彩色,星期六,6月22日,AKIRA,阿基拉,0,,4833,,15:45
SIFF动画,,1号厅,日本,上海大光明电影院,,09:38,庵野秀明,1560645000,68min,彩色,星期日,6月16日,EVANGELION: DEATH TRUE(2),新世纪福音战士剧场版：DEATH TRUE(2),0,,4828,,08:30
SIFF动画,,1号厅,日本,上海大光明电影院,,11:57,"庵野秀明, 鹤卷和哉",1560652200,87min,彩色,星期日,6月16日,THE END OF EVANGELION,新世纪福音战士剧场版：Air/真心为你,0,,4829,,10:30
SIFF动画,,1号厅,日本,上海大光明电影院,,20:26,原惠一,1561026600,116min,彩色,星期四,6月20日,THE WONDERLAND,生日乐园,0,,8689,,18:30
SIFF动画,,1号厅,中国,上海大光明电影院,,12:23,万籁鸣 ,1561170600,113min,彩色,星期六,6月22日,UPROAR IN HEAVEN,大闹天宫,0,,8700,,10:30
SIFF动画,,1号厅,日本,上海大光明电影院,,14:38,庵野秀明,1561181400,68min,彩色,星期六,6月22日,EVANGELION: DEATH TRUE(2),新世纪福音战士剧场版：DEATH TRUE(2),0,,4828,,13:30
SIFF动画,,1号厅,日本,上海大光明电影院,,17:12,"庵野秀明, 鹤卷和哉",1561189500,87min,彩色,星期六,6月22日,THE END OF EVANGELION,新世纪福音战士剧场版：Air/真心为你,0,,4829,,15:45
SIFF动画,,1号厅,日本,上海大光明电影院,,17:50,大友克洋,1561275900,125min,彩色,星期日,6月23日,AKIRA,阿基拉,0,,4833,,15:45
SIFF动画,,1号厅,荷兰,SFC上影百联影城（大上海店）,,19:47,皮特·克朗 ,1561199400,77min,彩色,星期六,6月22日,HEINZ,荷兰猫海因斯,"0,2",,6180,比利时,18:30
SIFF动画,,1号厅,巴西,SFC上影百联影城（大上海店）,,14:44,加布里埃尔·比塔尔 安德烈·卡托托 古斯塔夫·斯坦伯格,1561267800,74min,彩色,星期日,6月23日,TITO AND THE BIRDS,提托的鸟儿们,0,,5028,,13:30
SIFF动画,,umeDmax厅,西班牙,UME影城（上海新天地店）,,14:50,萨尔瓦多·西姆,1560835800,80min,彩色,星期二,6月18日,BUÑUEL IN THE LABYRINTH OF THE TURTLES,布努埃尔之神龟迷宫,0,,6051,,13:30
SIFF动画,,umeDmax厅,日本,UME影城（上海新天地店）,,19:46,米林宏昌 百瀬義行 山下明彦,1561285800,76min,彩色,星期日,6月23日,"MODEST HEROES - PONOC SHORT FILMS THEATRE, VOLUME 1 ",普乐卡短片剧场第一卷：谦虚的英雄,1,,6723,,18:30
SIFF动画,,2号厅,拉脱维亚,上海大光明电影院,,09:45,金兹·泽尔博劳迪斯,1560645000,75min,彩色,星期日,6月16日,AWAY,离开,0,,8727,,08:30
